time,P,G(i),H_sun,T2m,WS10m,Int
2015-08-04 04:00,0,0,0,16.35,8.34,0
2015-08-04 05:00,0,0,0,16.36,8,0
2015-08-04 06:00,0,0,0,16.33,7.45,0
2015-08-04 07:00,16.02,32.51,8.19,16.44,6.9,0
2015-08-04 08:00,88.2,132.1,20.28,17.17,6.76,0
2015-08-04 09:00,232.04,300.44,32.58,18.15,7.52,0
2015-08-04 10:00,383.08,470.95,44.85,18.9,7.86,0
2015-08-04 11:00,559.15,684.23,56.67,19.62,7.59,0
2015-08-04 12:00,739.26,904.69,66.97,20.05,8.48,0
2015-08-04 13:00,798.12,984.12,72.54,20.42,8.41,0
2015-08-04 14:00,800.61,990.13,69.08,20.59,8.07,0
2015-08-04 15:00,746.92,920.92,59.55,20.76,7.79,0
2015-08-04 16:00,641.46,783.36,47.97,20.6,8,0
2015-08-04 17:00,486.83,593.85,35.61,20.15,8,0
2015-08-04 18:00,283.73,364.16,23.28,19.58,8.14,0
2015-08-04 19:00,72.57,130.72,11.11,18.87,7.86,0
2015-08-04 20:00,0,0,0,18.18,7.59,0
2015-08-04 21:00,0,0,0,17.83,7.45,0
2015-08-04 22:00,0,0,0,17.63,7.45,0
2015-08-04 23:00,0,0,0,17.46,7.24,0
2015-08-05 00:00,0,0,0,17.19,7.03,0
2015-08-05 01:00,0,0,0,17.03,7.17,0
2015-08-05 02:00,0,0,0,16.89,7.24,0
2015-08-05 03:00,0,0,0,16.79,7.52,0
2015-08-05 04:00,0,0,0,16.79,7.45,0
2015-08-05 05:00,0,0,0,16.81,7.52,0
2015-08-05 06:00,0,0,0,16.78,7.66,0
2015-08-05 07:00,16.62,33.39,8.06,16.88,7.52,0
2015-08-05 08:00,22.75,41.84,20.16,17.52,7.52,0
2015-08-05 09:00,209.86,270.24,32.47,18.34,7.66,0
2015-08-05 10:00,316.27,392.08,44.73,19.2,7.72,0
2015-08-05 11:00,476.76,585.53,56.52,20.17,8,0
2015-08-05 12:00,639.39,789.81,66.78,20.64,7.72,0
2015-08-05 13:00,656.81,816.69,72.28,21.5,7.66,0
2015-08-05 14:00,697.74,868.04,68.84,21.73,7.86,0
2015-08-05 15:00,762.26,941.93,59.36,21.36,8.28,0
2015-08-05 16:00,503.61,615.75,47.81,20.39,8.34,0
2015-08-05 17:00,415.52,506.81,35.45,19.5,8.28,0
2015-08-05 18:00,165.46,216.09,23.12,18.79,7.93,0
2015-08-05 19:00,5.46,16.74,10.94,18.09,7.59,0
2015-08-05 20:00,0,0,0,17.45,7.03,0
2015-08-05 21:00,0,0,0,17.11,6.55,0
2015-08-05 22:00,0,0,0,16.94,6.28,0
2015-08-05 23:00,0,0,0,16.82,6.21,0
2015-08-06 00:00,0,0,0,16.5,6.55,0
2015-08-06 01:00,0,0,0,16.39,7.03,0
2015-08-06 02:00,0,0,0,16.39,6.9,0
2015-08-06 03:00,0,0,0,16.36,6.21,0
2015-08-06 04:00,0,0,0,16.34,5.86,0
2015-08-06 05:00,0,0,0,16.26,6.07,0
2015-08-06 06:00,0,0,0,16.13,6.14,0
2015-08-06 07:00,0.86,7.91,7.93,16.09,5.86,0
2015-08-06 08:00,88.72,126.19,20.04,16.46,5.45,0
2015-08-06 09:00,148.63,194.46,32.35,17.28,4.62,0
2015-08-06 10:00,381.96,474.8,44.6,18.67,4.21,0
2015-08-06 11:00,443.86,550.66,56.37,19.75,5.03,0
2015-08-06 12:00,322.69,403.64,66.57,19.45,4.48,0
2015-08-06 13:00,411.6,512.76,72.01,19.9,4.83,0
2015-08-06 14:00,459.25,572.33,68.59,19.91,4.69,0
2015-08-06 15:00,460.04,571.37,59.16,19.96,4.97,0
2015-08-06 16:00,312.7,389.47,47.64,19.64,5.38,0
2015-08-06 17:00,175.48,226.64,35.28,19.4,5.45,0
2015-08-06 18:00,106.46,145.46,22.96,18.84,5.1,0
2015-08-06 19:00,0,4.65,10.77,18.38,5.1,0
2015-08-06 20:00,0,0,0,17.63,5.72,0
2015-08-06 21:00,0,0,0,16.85,6.14,0
2015-08-06 22:00,0,0,0,16.48,6.21,0
2015-08-06 23:00,0,0,0,16.31,6.07,0
2015-08-07 00:00,0,0,0,15.76,4.55,0
2015-08-07 01:00,0,0,0,15.71,4.14,0
2015-08-07 02:00,0,0,0,15.53,4.34,0
2015-08-07 03:00,0,0,0,15.41,5.31,0
2015-08-07 04:00,0,0,0,15.37,5.66,0
2015-08-07 05:00,0,0,0,15.33,4.9,0
2015-08-07 06:00,0,0,0,15.33,4.48,0
2015-08-07 07:00,9.42,22.85,7.8,15.42,4.48,0
2015-08-07 08:00,56.16,83.68,19.91,15.98,4.14,0
2015-08-07 09:00,123.15,163.93,32.23,16.8,3.86,0
2015-08-07 10:00,246.79,311,44.48,17.97,3.66,0
2015-08-07 11:00,436.3,542.9,56.22,19,3.79,0
2015-08-07 12:00,742.85,932.02,66.37,19.33,4.48,0
2015-08-07 13:00,798.81,1012.73,71.74,19.81,4.48,0
2015-08-07 14:00,803.73,1017.54,68.34,20.12,4.83,0
2015-08-07 15:00,754.85,945.57,58.96,20.16,5.24,0
2015-08-07 16:00,650.64,803.7,47.46,19.88,5.45,0
2015-08-07 17:00,494.59,607.39,35.11,19.4,5.45,0
2015-08-07 18:00,286.68,368.95,22.79,18.89,5.24,0
2015-08-07 19:00,71.6,129.35,10.59,18.24,4.9,0
2015-08-07 20:00,0,0,0,17.44,4.48,0
2015-08-07 21:00,0,0,0,16.84,4.28,0
2015-08-07 22:00,0,0,0,16.47,4.07,0
2015-08-07 23:00,0,0,0,16.14,3.86,0
2015-08-08 00:00,0,0,0,15.97,3.31,0
2015-08-08 01:00,0,0,0,15.77,3.1,0
2015-08-08 02:00,0,0,0,15.64,2.69,0
2015-08-08 03:00,0,0,0,15.51,2.21,0
2015-08-08 04:00,0,0,0,15.37,2.07,0
2015-08-08 05:00,0,0,0,15.02,2.07,0
2015-08-08 06:00,0,0,0,14.8,2.07,0
2015-08-08 07:00,15.5,31.63,7.67,14.96,2.07,0
2015-08-08 08:00,49.53,109.38,19.79,16.09,1.79,0
2015-08-08 09:00,252.95,341.58,32.11,17.12,1.31,0
2015-08-08 10:00,454.09,575.68,44.35,18,1.1,0
2015-08-08 11:00,610.54,778.04,56.07,18.71,1.59,0
2015-08-08 12:00,722.13,926,66.16,19.89,2.69,0
2015-08-08 13:00,785.85,1006.45,71.46,20.2,3.66,0
2015-08-08 14:00,793.93,1011,68.08,20.35,4.28,0
2015-08-08 15:00,747.39,939.88,58.75,20.26,4.76,0
2015-08-08 16:00,644.16,797.8,47.28,19.96,5.03,0
2015-08-08 17:00,488.82,601.33,34.94,19.47,5.1,0
2015-08-08 18:00,283.17,364.84,22.61,18.91,5.03,0
2015-08-08 19:00,69.98,126.99,10.41,18.24,4.9,0
2015-08-08 20:00,0,0,0,17.39,4.83,0
2015-08-08 21:00,0,0,0,16.79,4.9,0
2015-08-08 22:00,0,0,0,16.43,4.97,0
2015-08-08 23:00,0,0,0,16.2,4.83,0
2015-08-09 00:00,0,0,0,16.02,3.93,0
2015-08-09 01:00,0,0,0,16,3.59,0
2015-08-09 02:00,0,0,0,15.85,3.52,0
2015-08-09 03:00,0,0,0,15.68,3.45,0
2015-08-09 04:00,0,0,0,15.6,2.97,0
2015-08-09 05:00,0,0,0,15.55,2.21,0
2015-08-09 06:00,0,0,0,15.34,1.66,0
2015-08-09 07:00,14.85,30.75,7.54,15.15,1.1,0
2015-08-09 08:00,46.75,72.52,19.67,16.43,0.69,0
2015-08-09 09:00,180.69,237.28,31.99,17.61,0.41,0
2015-08-09 10:00,450.83,573.94,44.22,18.75,1.03,0
2015-08-09 11:00,608.97,776.11,55.92,19.58,1.86,0
2015-08-09 12:00,722.04,924.91,65.95,19.71,2.69,0
2015-08-09 13:00,775.78,1005.27,71.18,20.05,2.69,0
2015-08-09 14:00,776.87,1010.82,67.82,20.33,2.55,0
2015-08-09 15:00,732.71,939.63,58.54,20.39,2.97,0
2015-08-09 16:00,634.52,798.54,47.09,20.28,3.31,0
2015-08-09 17:00,484.18,601.94,34.75,19.88,3.66,0
2015-08-09 18:00,280.74,364,22.43,19.33,3.79,0
2015-08-09 19:00,68.69,125.58,10.22,18.68,4,0
2015-08-09 20:00,0,0,0,17.88,4.21,0
2015-08-09 21:00,0,0,0,17.3,4.21,0
2015-08-09 22:00,0,0,0,16.94,4,0
2015-08-09 23:00,0,0,0,16.68,3.45,0
2015-08-10 00:00,0,0,0,16.49,2.21,0
2015-08-10 01:00,0,0,0,16.33,2.21,0
2015-08-10 02:00,0,0,0,16.14,2.21,0
2015-08-10 03:00,0,0,0,16.09,1.86,0
2015-08-10 04:00,0,0,0,15.99,1.24,0
2015-08-10 05:00,0,0,0,15.94,1.03,0
2015-08-10 06:00,0,0,0,15.89,1.45,0
2015-08-10 07:00,14.79,30.75,7.4,15.94,1.79,0
2015-08-10 08:00,40.15,64.15,19.55,16.3,1.93,0
2015-08-10 09:00,105.26,143.18,31.87,17.01,2,0
2015-08-10 10:00,101.73,139.46,44.09,17.92,2.28,0
2015-08-10 11:00,160.22,209.32,55.76,18.82,2.9,0
2015-08-10 12:00,216.26,276.6,65.73,19.39,3.1,0
2015-08-10 13:00,317.97,399.01,70.89,19.98,4.41,0
2015-08-10 14:00,808.15,1019.22,67.55,20.32,5.38,0
2015-08-10 15:00,759.3,947.08,58.32,20.24,5.86,0
2015-08-10 16:00,652.37,803.78,46.9,19.99,5.93,0
2015-08-10 17:00,492.86,604.85,34.57,19.71,5.86,0
2015-08-10 18:00,283.74,365.45,22.24,19.27,5.79,0
2015-08-10 19:00,68.55,125.16,10.03,18.63,5.72,0
2015-08-10 20:00,0,0,0,17.71,5.66,0
2015-08-10 21:00,0,0,0,17.09,5.79,0
2015-08-10 22:00,0,0,0,16.79,5.86,0
2015-08-10 23:00,0,0,0,16.7,5.24,0
2015-08-11 00:00,0,0,0,16.63,4.83,0
2015-08-11 01:00,0,0,0,16.5,4.69,0
2015-08-11 02:00,0,0,0,16.3,4.76,0
2015-08-11 03:00,0,0,0,16.18,4.69,0
2015-08-11 04:00,0,0,0,16.11,4.48,0
2015-08-11 05:00,0,0,0,16.08,4.28,0
2015-08-11 06:00,0,0,0,16.08,4.21,0
2015-08-11 07:00,14.17,29.88,7.27,16.14,4.28,0
2015-08-11 08:00,52.92,79.96,19.43,16.75,4.62,0
2015-08-11 09:00,90.46,125.52,31.75,17.75,4.62,0
2015-08-11 10:00,211.04,268.64,43.96,18.77,4.76,0
2015-08-11 11:00,632.83,782.42,55.6,19.72,5.17,0
2015-08-11 12:00,741.9,932.69,65.52,19.88,4.55,0
2015-08-11 13:00,800.95,1015.47,70.6,20.45,4.83,0
2015-08-11 14:00,806.59,1021.29,67.28,20.72,5.17,0
2015-08-11 15:00,759.71,951.33,58.09,20.65,5.66,0
2015-08-11 16:00,654.98,807.98,46.7,20.26,6,0
2015-08-11 17:00,497.77,610.1,34.38,19.66,6.14,0
2015-08-11 18:00,287.25,369.18,22.05,19,6,0
2015-08-11 19:00,69.01,125.77,9.83,18.23,5.86,0
2015-08-11 20:00,0,0,0,17.34,5.66,0
2015-08-11 21:00,0,0,0,16.73,5.38,0
2015-08-11 22:00,0,0,0,16.41,5.31,0
2015-08-11 23:00,0,0,0,16.22,5.31,0
2015-08-12 00:00,0,0,0,15.94,5.79,0
2015-08-12 01:00,0,0,0,15.83,5.59,0
2015-08-12 02:00,0,0,0,15.76,5.52,0
2015-08-12 03:00,0,0,0,15.71,5.59,0
2015-08-12 04:00,0,0,0,15.67,5.72,0
2015-08-12 05:00,0,0,0,15.73,5.86,0
2015-08-12 06:00,0,0,0,15.7,5.93,0
2015-08-12 07:00,14.2,29.88,7.14,15.79,5.93,0
2015-08-12 08:00,50.85,111.88,19.3,16.54,6.14,0
2015-08-12 09:00,264.96,350.91,31.63,17.61,6.21,0
2015-08-12 10:00,480.89,590.15,43.83,18.72,6.28,0
2015-08-12 11:00,648.44,797.19,55.44,19.79,6.34,0
2015-08-12 12:00,757.99,948.54,65.29,20.78,5.86,0
2015-08-12 13:00,817.58,1030.02,70.31,21.3,6.28,0
2015-08-12 14:00,821.93,1034.16,67,21.48,6.62,0
2015-08-12 15:00,771.24,961.15,57.86,21.22,6.9,0
2015-08-12 16:00,663.96,816.75,46.5,20.72,7.03,0
2015-08-12 17:00,502.64,615.45,34.18,20.17,7.03,0
2015-08-12 18:00,289.18,371.87,21.86,19.7,7.1,0
2015-08-12 19:00,69.19,126.43,9.63,18.92,7.1,0
2015-08-12 20:00,0,0,0,18.06,6.83,0
2015-08-12 21:00,0,0,0,17.55,6.48,0
2015-08-12 22:00,0,0,0,17.36,6.07,0
2015-08-12 23:00,0,0,0,17.21,6,0
2015-08-13 00:00,0,0,0,17.2,6.41,0
2015-08-13 01:00,0,0,0,17.13,6.41,0
2015-08-13 02:00,0,0,0,17.07,6.62,0
2015-08-13 03:00,0,0,0,16.94,6.9,0
2015-08-13 04:00,0,0,0,16.85,7.17,0
2015-08-13 05:00,0,0,0,16.73,7.38,0
2015-08-13 06:00,0,0,0,16.62,7.38,0
2015-08-13 07:00,14.14,29.88,7,16.64,7.24,0
2015-08-13 08:00,80.98,115.8,19.18,17.33,7.31,0
2015-08-13 09:00,265.32,351.44,31.5,18.34,7.52,0
2015-08-13 10:00,483.64,591.89,43.7,19.27,7.72,0
2015-08-13 11:00,654.14,799.16,55.28,20.15,8,0
2015-08-13 12:00,767.96,951.64,65.07,21.41,8,0
2015-08-13 13:00,829.64,1034.29,70.01,21.51,8.14,0
2015-08-13 14:00,831.56,1038.53,66.71,21.58,7.93,0
2015-08-13 15:00,778.08,964.46,57.63,21.35,8,0
2015-08-13 16:00,668.34,817.74,46.29,20.8,8.28,0
2015-08-13 17:00,503.69,614.02,33.98,20.2,8.34,0
2015-08-13 18:00,287.68,368.92,21.66,19.53,8.28,0
2015-08-13 19:00,66.39,121.92,9.42,18.77,7.86,0
2015-08-13 20:00,0,0,0,18.01,7.45,0
2015-08-13 21:00,0,0,0,17.56,7.31,0
2015-08-13 22:00,0,0,0,17.37,7.1,0
2015-08-13 23:00,0,0,0,17.33,6.97,0
2015-08-14 00:00,0,0,0,17.11,6.83,0
2015-08-14 01:00,0,0,0,17.17,6.9,0
2015-08-14 02:00,0,0,0,17.15,7.24,0
2015-08-14 03:00,0,0,0,17.12,7.52,0
2015-08-14 04:00,0,0,0,17.08,7.72,0
2015-08-14 05:00,0,0,0,17,7.79,0
2015-08-14 06:00,0,0,0,16.94,7.79,0
2015-08-14 07:00,17.24,34.27,6.87,16.98,7.72,0
2015-08-14 08:00,84.7,125.9,19.05,17.8,7.66,0
2015-08-14 09:00,261.23,347.01,31.38,19.03,7.59,0
2015-08-14 10:00,476.53,586.12,43.56,20.39,7.72,0
2015-08-14 11:00,644.25,792.75,55.11,21.56,7.79,0
2015-08-14 12:00,760.96,944.84,64.84,22.16,8.21,0
2015-08-14 13:00,819.55,1027.14,69.71,22.66,8.07,0
2015-08-14 14:00,822.01,1032.17,66.42,22.82,7.93,0
2015-08-14 15:00,767.62,957.85,57.38,22.69,7.86,0
2015-08-14 16:00,657.37,810.89,46.08,22.22,7.86,0
2015-08-14 17:00,496.1,609.19,33.77,21.48,7.93,0
2015-08-14 18:00,282.87,364.87,21.45,20.4,7.72,0
2015-08-14 19:00,64.42,119.45,9.21,19.5,7.24,0
2015-08-14 20:00,0,0,0,18.63,6.55,0
2015-08-14 21:00,0,0,0,18.14,5.86,0
2015-08-14 22:00,0,0,0,17.87,5.45,0
2015-08-14 23:00,0,0,0,17.65,5.45,0
2015-08-15 00:00,0,0,0,17.42,6.28,0
2015-08-15 01:00,0,0,0,17.33,6.34,0
2015-08-15 02:00,0,0,0,17.28,6.34,0
2015-08-15 03:00,0,0,0,17.29,6,0
2015-08-15 04:00,0,0,0,17.29,5.52,0
2015-08-15 05:00,0,0,0,17.29,5.1,0
2015-08-15 06:00,0,0,0,17.4,4.69,0
2015-08-15 07:00,12.84,28.12,6.74,17.6,4.07,0
2015-08-15 08:00,50.44,110.88,18.93,18.69,3.66,0
2015-08-15 09:00,254.16,343.65,31.26,20.57,3.52,0
2015-08-15 10:00,458.62,579.58,43.43,22.21,3.66,0
2015-08-15 11:00,617.19,782.64,54.94,23.27,4.07,0
2015-08-15 12:00,737.64,931.99,64.61,23.4,6.07,0
2015-08-15 13:00,795.56,1012.62,69.41,23.57,6.14,0
2015-08-15 14:00,797.34,1016.04,66.13,23.54,6,0
2015-08-15 15:00,743.65,941.21,57.14,23.37,5.86,0
2015-08-15 16:00,636.4,796.06,45.86,23.01,5.72,0
2015-08-15 17:00,479.39,596.17,33.56,22.42,5.72,0
2015-08-15 18:00,272.73,356.04,21.25,21.63,5.52,0
2015-08-15 19:00,61.61,115.83,9,20.7,5.31,0
2015-08-15 20:00,0,0,0,19.86,4.9,0
2015-08-15 21:00,0,0,0,19.43,4.62,0
2015-08-15 22:00,0,0,0,19.2,4.41,0
2015-08-15 23:00,0,0,0,19.05,4.34,0
2015-08-16 00:00,0,0,0,18.71,4.34,0
2015-08-16 01:00,0,0,0,18.63,4.14,0
2015-08-16 02:00,0,0,0,18.49,4.34,0
2015-08-16 03:00,0,0,0,18.4,4.41,0
2015-08-16 04:00,0,0,0,18.36,4.34,0
2015-08-16 05:00,0,0,0,18.39,3.93,0
2015-08-16 06:00,0,0,0,18.46,3.24,0
2015-08-16 07:00,12.77,28.12,6.6,18.49,2.69,0
2015-08-16 08:00,50.04,110.49,18.8,19.39,2.62,0
2015-08-16 09:00,252.91,343.09,31.13,20.9,2.9,0
2015-08-16 10:00,384.68,487.89,43.29,22.16,3.31,0
2015-08-16 11:00,614.36,780.86,54.77,23.19,3.72,0
2015-08-16 12:00,729.9,929.15,64.37,23.39,5.03,0
2015-08-16 13:00,787.18,1008.57,69.1,23.65,5.31,0
2015-08-16 14:00,789.35,1011.8,65.83,23.69,5.31,0
2015-08-16 15:00,736.81,937.9,56.88,23.53,5.17,0
2015-08-16 16:00,631.29,792.52,45.64,23.17,5.24,0
2015-08-16 17:00,476.18,593.6,33.35,22.54,5.31,0
2015-08-16 18:00,269.8,353.06,21.03,21.89,5.31,0
2015-08-16 19:00,59.73,113.25,8.78,21.09,5.17,0
2015-08-16 20:00,0,0,0,20.17,4.97,0
2015-08-16 21:00,0,0,0,19.55,4.83,0
2015-08-16 22:00,0,0,0,19.16,4.83,0
2015-08-16 23:00,0,0,0,18.86,4.76,0
2015-08-17 00:00,0,0,0,18.39,4.48,0
2015-08-17 01:00,0,0,0,18.27,4.34,0
2015-08-17 02:00,0,0,0,18.11,4.34,0
2015-08-17 03:00,0,0,0,17.88,4.14,0
2015-08-17 04:00,0,0,0,17.71,3.03,0
2015-08-17 05:00,0,0,0,17.47,1.52,0
2015-08-17 06:00,0,0,0,17.03,0.69,0
2015-08-17 07:00,7.63,20.21,6.47,16.86,0.55,0
2015-08-17 08:00,53.13,80.89,18.68,17.81,0.55,0
2015-08-17 09:00,140.44,187.85,31,18.88,0.76,0
2015-08-17 10:00,457.43,585.75,43.15,19.84,0.97,0
2015-08-17 11:00,609.49,792.4,54.6,20.67,1.03,0
2015-08-17 12:00,720.97,944.46,64.13,20.98,1.79,0
2015-08-17 13:00,772.86,1026.72,68.78,21.44,1.79,0
2015-08-17 14:00,776.02,1031.6,65.53,21.7,1.86,0
2015-08-17 15:00,727.76,955.91,56.63,21.73,1.93,0
2015-08-17 16:00,628.05,807.33,45.41,21.48,2.07,0
2015-08-17 17:00,476.4,602.69,33.13,21.08,2.21,0
2015-08-17 18:00,272.46,358.31,20.82,20.51,2.21,0
2015-08-17 19:00,59.64,112.8,8.56,19.75,2.07,0
2015-08-17 20:00,0,0,0,18.92,2.14,0
2015-08-17 21:00,0,0,0,18.38,2.07,0
2015-08-17 22:00,0,0,0,18.04,1.86,0
2015-08-17 23:00,0,0,0,17.71,1.72,0
2015-08-18 00:00,0,0,0,17.01,1.52,0
2015-08-18 01:00,0,0,0,16.63,1.17,0
2015-08-18 02:00,0,0,0,16.49,0.83,0
2015-08-18 03:00,0,0,0,16.5,0.55,0
2015-08-18 04:00,0,0,0,16.71,0.28,0
2015-08-18 05:00,0,0,0,16.72,0.28,0
2015-08-18 06:00,0,0,0,16.36,0.76,0
2015-08-18 07:00,12.4,27.24,6.33,15.01,1.24,0
2015-08-18 08:00,31.92,53.93,18.55,17.24,1.52,0
2015-08-18 09:00,102.84,141.32,30.88,18.59,1.79,0
2015-08-18 10:00,149.36,197.7,43.01,19.65,2,0
2015-08-18 11:00,620.73,791.71,54.42,20.38,2.21,0
2015-08-18 12:00,722.97,941.71,63.89,20.39,1.93,0
2015-08-18 13:00,780.52,1021.69,68.47,20.8,2.41,0
2015-08-18 14:00,785.82,1024.17,65.22,20.94,2.76,0
2015-08-18 15:00,736.94,948.18,56.36,21.04,3.03,0
2015-08-18 16:00,634.47,799.3,45.18,20.93,3.52,0
2015-08-18 17:00,479.27,596.66,32.91,20.55,3.86,0
2015-08-18 18:00,271.16,352.89,20.59,19.89,4.07,0
2015-08-18 19:00,58.2,110.15,8.33,19.03,4.14,0
2015-08-18 20:00,0,0,0,18.09,4.21,0
2015-08-18 21:00,0,0,0,17.48,4.28,0
2015-08-18 22:00,0,0,0,17.08,4.28,0
2015-08-18 23:00,0,0,0,16.72,4.41,0
2015-08-19 00:00,0,0,0,15.99,4.14,0
2015-08-19 01:00,0,0,0,15.82,4.21,0
2015-08-19 02:00,0,0,0,15.77,4.41,0
2015-08-19 03:00,0,0,0,15.74,4.48,0
2015-08-19 04:00,0,0,0,15.69,4.62,0
2015-08-19 05:00,0,0,0,15.71,4.83,0
2015-08-19 06:00,0,0,0,15.84,4.9,0
2015-08-19 07:00,11.75,26.36,6.2,15.97,5.03,0
2015-08-19 08:00,27.78,48.35,18.43,16.62,5.24,0
2015-08-19 09:00,77.36,109.71,30.75,17.53,5.38,0
2015-08-19 10:00,181.16,232.8,42.87,18.63,5.59,0
2015-08-19 11:00,636.14,782.43,54.24,19.57,5.79,0
2015-08-19 12:00,743.62,929.79,63.64,19.62,4.97,0
2015-08-19 13:00,800.43,1008.15,68.15,20.3,5.38,0
2015-08-19 14:00,803.46,1009,64.9,20.61,5.93,0
2015-08-19 15:00,750.57,932.51,56.09,20.53,6.41,0
2015-08-19 16:00,641.17,785.4,44.94,20.15,6.83,0
2015-08-19 17:00,479.37,584.57,32.68,19.59,7.1,0
2015-08-19 18:00,267.21,343.86,20.37,19,7.24,0
2015-08-19 19:00,55.32,105.02,8.1,18.31,7.24,0
2015-08-19 20:00,0,0,0,17.59,7.1,0
2015-08-19 21:00,0,0,0,17.21,7.1,0
2015-08-19 22:00,0,0,0,17.11,7.31,0
2015-08-19 23:00,0,0,0,17.07,7.45,0
2015-08-20 00:00,0,0,0,16.54,7.17,0
2015-08-20 01:00,0,0,0,16.53,7.03,0
2015-08-20 02:00,0,0,0,16.52,7.17,0
2015-08-20 03:00,0,0,0,16.5,7.1,0
2015-08-20 04:00,0,0,0,16.49,7.1,0
2015-08-20 05:00,0,0,0,16.43,7.03,0
2015-08-20 06:00,0,0,0,16.42,6.97,0
2015-08-20 07:00,11.72,26.36,6.06,16.43,6.97,0
2015-08-20 08:00,53.7,80.89,18.3,17,6.97,0
2015-08-20 09:00,211.85,272.69,30.62,17.88,6.97,0
2015-08-20 10:00,473.71,578.66,42.72,18.66,6.9,0
2015-08-20 11:00,640.02,781.74,54.06,19.4,6.9,0
2015-08-20 12:00,751.65,930.07,63.4,19.93,6.62,0
2015-08-20 13:00,807.34,1008.42,67.82,20.42,6.55,0
2015-08-20 14:00,808.49,1010.34,64.59,20.5,6.55,0
2015-08-20 15:00,755.71,936.06,55.82,20.29,6.76,0
2015-08-20 16:00,646.61,790.04,44.7,19.77,7.03,0
2015-08-20 17:00,484.15,589.15,32.44,19.12,7.1,0
2015-08-20 18:00,270.14,346.85,20.14,18.46,6.97,0
2015-08-20 19:00,54.96,104.68,7.86,17.73,6.76,0
2015-08-20 20:00,0,0,0,16.97,6.76,0
2015-08-20 21:00,0,0,0,16.52,6.9,0
2015-08-20 22:00,0,0,0,16.33,7.03,0
2015-08-20 23:00,0,0,0,16.18,7.1,0
2015-08-21 00:00,0,0,0,15.59,6.55,0
2015-08-21 01:00,0,0,0,15.51,6.34,0
2015-08-21 02:00,0,0,0,15.53,6.21,0
2015-08-21 03:00,0,0,0,15.49,6.07,0
2015-08-21 04:00,0,0,0,15.48,5.93,0
2015-08-21 05:00,0,0,0,15.39,5.79,0
2015-08-21 06:00,0,0,0,15.4,5.66,0
2015-08-21 07:00,11.18,25.48,5.93,15.49,5.52,0
2015-08-21 08:00,30.04,51.14,18.17,15.97,5.38,0
2015-08-21 09:00,97.98,133.88,30.49,16.9,5.17,0
2015-08-21 10:00,188.8,241.2,42.58,17.91,5.1,0
2015-08-21 11:00,642.5,791.68,53.88,18.89,5.1,0
2015-08-21 12:00,746.62,941.68,63.14,19.87,4.28,0
2015-08-21 13:00,804.55,1021.6,67.5,20.52,4.76,0
2015-08-21 14:00,808.28,1023.92,64.27,20.66,5.1,0
2015-08-21 15:00,757.73,947.64,55.54,20.6,5.72,0
2015-08-21 16:00,649.85,799.46,44.45,20.21,6.28,0
2015-08-21 17:00,487.64,596.24,32.21,19.58,6.48,0
2015-08-21 18:00,271.74,349.95,19.9,18.9,6.48,0
2015-08-21 19:00,54.52,104.19,7.62,18.13,6.55,0
2015-08-21 20:00,0,0,0,17.21,6.48,0
2015-08-21 21:00,0,0,0,16.75,6.48,0
2015-08-21 22:00,0,0,0,16.56,6.62,0
2015-08-21 23:00,0,0,0,16.41,6.55,0
2015-08-22 00:00,0,0,0,16.15,6.07,0
2015-08-22 01:00,0,0,0,16.14,6.14,0
2015-08-22 02:00,0,0,0,16.07,6.21,0
2015-08-22 03:00,0,0,0,15.94,6.14,0
2015-08-22 04:00,0,0,0,15.91,6.07,0
2015-08-22 05:00,0,0,0,15.81,6.07,0
2015-08-22 06:00,0,0,0,15.73,5.93,0
2015-08-22 07:00,11.17,25.48,5.79,15.67,5.72,0
2015-08-22 08:00,56.17,83.68,18.05,16.17,5.45,0
2015-08-22 09:00,188.86,243.35,30.36,17.05,5.1,0
2015-08-22 10:00,479.18,588.78,42.43,18.09,4.9,0
2015-08-22 11:00,642.81,793.97,53.7,19.06,4.9,0
2015-08-22 12:00,753.59,943.1,62.89,19.16,4.76,0
2015-08-22 13:00,811.23,1023.06,67.17,19.74,5.1,0
2015-08-22 14:00,815.36,1025.38,63.94,19.98,5.59,0
2015-08-22 15:00,761.28,947.91,55.26,19.9,5.86,0
2015-08-22 16:00,649.61,798.4,44.2,19.62,5.93,0
2015-08-22 17:00,484.42,592.53,31.96,19.2,5.93,0
2015-08-22 18:00,269.12,346.89,19.67,18.73,6,0
2015-08-22 19:00,52.62,101.33,7.38,18.01,6.07,0
2015-08-22 20:00,0,0,0,17.18,6,0
2015-08-22 21:00,0,0,0,16.7,6,0
2015-08-22 22:00,0,0,0,16.51,6,0
2015-08-22 23:00,0,0,0,16.4,6,0
2015-08-23 00:00,0,0,0,16.23,5.93,0
2015-08-23 01:00,0,0,0,16.17,5.86,0
2015-08-23 02:00,0,0,0,16.15,5.79,0
2015-08-23 03:00,0,0,0,16.1,5.79,0
2015-08-23 04:00,0,0,0,16.06,5.59,0
2015-08-23 05:00,0,0,0,16.05,5.66,0
2015-08-23 06:00,0,0,0,16.12,5.52,0
2015-08-23 07:00,4.98,15.82,5.66,16.24,5.38,0
2015-08-23 08:00,41.63,66.01,17.92,16.85,5.52,0
2015-08-23 09:00,99.9,136.67,30.23,17.91,5.66,0
2015-08-23 10:00,272.51,341.01,42.28,19.06,5.79,0
